Directory Name,Total Frames,Width,Height,Pixels,Directory Size (MB),Server Info,Model Name,Params,Categories,Inference Time (s),cpu_core,cpu_boost_clock(GHz),cpu_thread,cpu_cache(MB),gpu_architecture,gpu_core,gpu_boost_clock(GHz),VRAM(GB)
frame4000_4,4000,720,1280,921600,4160.852443695068,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,699.3352181911469,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4000_5,4000,360,640,230400,1361.965413093567,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,702.101081609726,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4500_0,4500,540,960,518400,2751.66600894928,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,786.1056954860687,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4500_1,4500,360,640,230400,968.272162437439,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,790.982784986496,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4500_2,4500,360,640,230400,1522.766714096069,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,790.9039061069489,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,791.3483760356903,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame500_0,500,360,640,230400,127.94269561767578,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,87.85490036010742,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame500_1,500,720,1280,921600,599.6991939544678,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,87.43068933486938,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame500_2,500,360,640,230400,118.56429481506348,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,87.7729721069336,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame500_3,500,2160,3840,8294400,2999.1242027282715,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,92.06496477127077,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1000_0,1000,360,640,230400,309.0996513366699,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,23.420092821121216,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1000_1,1000,360,640,230400,404.8405485153198,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,22.81871008872986,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1000_2,1000,540,960,518400,613.689887046814,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,23.355632066726685,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1000_3,1000,360,640,230400,470.62690448760986,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,23.054935216903687,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1000_4,1000,338,640,216320,218.37547492980957,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,21.76239275932312,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1000_5,1000,720,1280,921600,1131.3090629577637,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,23.277698040008545,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_0,1500,360,640,230400,426.1728382110596,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,34.16470742225647,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_1,1500,360,640,230400,537.2491159439087,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,34.52788329124451,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_10,1500,720,1280,921600,1689.7155990600586,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,34.36570453643799,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_11,1500,720,1280,921600,1637.241135597229,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,34.170278787612915,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_12,1500,360,640,230400,544.9795846939087,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,34.5401566028595,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_13,1500,360,640,230400,316.7101163864136,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,34.55222487449646,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_2,1500,720,1280,921600,2454.019359588623,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,34.738520860672,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_3,1500,360,640,230400,537.905837059021,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,33.88084697723389,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_4,1500,360,640,230400,514.2756662368774,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,34.80831813812256,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_5,1500,360,640,230400,444.860857963562,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,34.30249071121216,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_6,1500,360,640,230400,456.89137268066406,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,34.91010570526123,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_7,1500,360,640,230400,449.89038467407227,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,34.55477237701416,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_8,1500,720,1280,921600,1709.3236331939695,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,35.30338668823242,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_9,1500,360,640,230400,617.8049640655518,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,33.61106514930725,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_0,2000,360,640,230400,889.6308012008667,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,46.39601421356201,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_1,2000,360,640,230400,841.1509265899658,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,45.81461048126221,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_10,2000,360,640,230400,713.6719493865967,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,46.05911350250244,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_11,2000,540,960,518400,2144.325114250183,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,46.94200181961059,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_12,2000,720,1280,921600,1324.1342267990112,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,46.81895136833191,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_13,2000,540,960,518400,1358.6872491836548,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,47.382060289382935,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_14,2000,360,640,230400,752.9554786682129,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,45.45225811004639,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_15,2000,360,640,230400,697.5388469696045,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,45.95074987411499,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_2,2000,360,640,230400,689.4442510604858,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,45.840721130371094,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_3,2000,360,640,230400,498.7122249603271,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,46.374563455581665,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_4,2000,360,640,230400,1002.6228094100952,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,45.54824471473694,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_5,2000,360,640,230400,520.5027675628662,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,45.736263036727905,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_6,2000,720,1280,921600,4030.43500995636,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,46.4585702419281,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_7,2000,360,640,230400,521.232232093811,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,45.49961829185486,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_8,2000,360,640,230400,532.4802484512329,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,45.85560393333435,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_9,2000,720,1280,921600,3432.654037475586,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,46.40229320526123,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_0,2500,720,1280,921600,2091.3344650268555,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,58.20858001708984,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_1,2500,540,960,518400,1783.1333808898926,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,58.56848335266113,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_10,2500,360,640,230400,649.2635126113892,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,57.87960720062256,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_11,2500,720,1280,921600,2413.662410736084,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,57.99989819526672,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_12,2500,360,640,230400,1079.292576789856,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,57.23505759239197,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_13,2500,360,640,230400,1024.8082933425903,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,58.033472537994385,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_14,2500,720,1280,921600,4094.88050365448,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,58.02559041976929,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_15,2500,540,960,518400,319.0746965408325,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,57.75888514518738,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_16,2500,720,1280,921600,3324.8714685440063,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,58.46793842315674,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_17,2500,360,640,230400,897.2026824951172,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,57.215768814086914,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_18,2500,360,640,230400,589.4090147018433,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,57.036179304122925,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_19,2500,720,1280,921600,2667.2008714675903,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,58.1939685344696,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_2,2500,720,1280,921600,2681.4116468429565,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,57.70954775810242,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_3,2500,360,640,230400,850.7514562606812,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,57.81177401542664,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_4,2500,720,1280,921600,3399.737826347351,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,57.76321268081665,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_5,2500,360,640,230400,898.2702703475952,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,57.95997953414917,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_6,2500,360,640,230400,974.457657814026,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,57.48798108100891,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_7,2500,540,960,518400,2782.7661180496216,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,58.616538524627686,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_8,2500,720,1280,921600,4043.290994644165,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,57.94821524620056,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2500_9,2500,360,640,230400,758.8090829849243,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,57.614152669906616,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_0,3000,360,640,230400,905.256414413452,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,69.34368777275085,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_1,3000,720,1280,921600,4863.190195083618,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,69.62557363510132,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_10,3000,360,640,230400,742.9257946014404,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,69.27331256866455,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_11,3000,360,640,230400,969.1931715011596,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,68.35388255119324,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_12,3000,720,1280,921600,5149.348667144775,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,69.92189073562622,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_13,3000,540,960,518400,2216.5349712371826,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,70.82086443901062,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_14,3000,360,640,230400,578.4151601791382,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,69.22621870040894,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_15,3000,720,1280,921600,2424.1572275161743,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,69.95049047470093,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_2,3000,360,640,230400,2109.1801109313965,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,70.02377271652222,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_3,3000,360,640,230400,1039.3170471191406,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,68.69840049743652,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_4,3000,720,1280,921600,4531.257173538208,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,69.72624683380127,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_5,3000,540,960,518400,2610.4615926742554,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,70.6713798046112,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_6,3000,360,640,230400,941.1938095092772,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,69.69348382949829,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_7,3000,360,640,230400,1407.769700050354,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,68.51373672485352,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_8,3000,360,640,230400,1004.7202472686768,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,69.18709945678711,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3000_9,3000,720,1280,921600,2228.889018058777,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,70.6835880279541,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3500_0,3500,720,1280,921600,5775.872780799866,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,81.1121506690979,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3500_1,3500,720,1280,921600,4805.743712425232,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,80.92716240882874,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3500_10,3500,360,640,230400,1050.0495433807373,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,80.62266898155212,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3500_11,3500,360,640,230400,1605.6990385055542,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,79.85696721076965,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3500_12,3500,360,640,230400,1133.2797393798828,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,81.64042019844055,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3500_13,3500,360,640,230400,837.8115587234497,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,80.0762038230896,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3500_2,3500,720,1280,921600,5789.719665527344,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,80.92811274528503,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3500_3,3500,720,1280,921600,5747.368581771851,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,81.34039616584778,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3500_4,3500,540,960,518400,2238.873207092285,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,82.91864657402039,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3500_5,3500,720,1280,921600,4769.266528129578,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,82.10949230194092,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3500_6,3500,360,640,230400,1480.9324951171875,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,80.92241859436035,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3500_7,3500,540,960,518400,3085.3826293945312,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,81.61501026153564,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3500_8,3500,360,640,230400,1310.9215364456177,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,80.05724811553955,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame3500_9,3500,720,1280,921600,5539.414231300354,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,81.31644320487976,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame4000_0,4000,720,1280,921600,5543.311743736267,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,93.15906691551208,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame4000_1,4000,360,640,230400,1780.361890792847,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,92.27600312232973,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame4000_2,4000,360,640,230400,1417.003812789917,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,92.38536739349364,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame4000_3,4000,360,640,230400,1053.2174882888794,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,92.0548174381256,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame4000_4,4000,720,1280,921600,4160.852443695068,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,92.9201114177704,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame4000_5,4000,360,640,230400,1361.965413093567,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,92.2140896320343,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame4500_0,4500,540,960,518400,2751.66600894928,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,104.50688791275024,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame4500_1,4500,360,640,230400,968.272162437439,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,103.63621401786804,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame4500_2,4500,360,640,230400,1522.766714096069,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,104.54841184616087,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame4500_3,4500,360,640,230400,1688.6479215621948,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,104.34173345565796,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame500_0,500,360,640,230400,127.94269561767578,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,11.29126262664795,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame500_1,500,720,1280,921600,599.6991939544678,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,11.740568161010742,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame500_2,500,360,640,230400,118.56429481506348,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,11.498456239700316,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame500_3,500,2160,3840,8294400,2999.1242027282715,1st Xeon Gold - GTX1080,Ultralytics/yolov8l,43700000,81,12.901139974594116,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1000_0,1000,360,640,230400,309.0996513366699,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,29.234250783920288,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1000_1,1000,360,640,230400,404.8405485153198,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,29.231314420700073,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1000_2,1000,540,960,518400,613.689887046814,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,28.219913959503177,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1000_3,1000,360,640,230400,470.62690448760986,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,28.963242769241333,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1000_4,1000,338,640,216320,218.37547492980957,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,28.347851276397705,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1000_5,1000,720,1280,921600,1131.3090629577637,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,30.246476411819454,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_0,1500,360,640,230400,426.1728382110596,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,41.37977457046509,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_1,1500,360,640,230400,537.2491159439087,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,43.62322521209717,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_10,1500,720,1280,921600,1689.7155990600586,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,43.86868166923523,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_11,1500,720,1280,921600,1637.241135597229,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,42.676831007003784,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_12,1500,360,640,230400,544.9795846939087,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,43.54251790046692,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_13,1500,360,640,230400,316.7101163864136,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,42.82773423194885,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_2,1500,720,1280,921600,2454.019359588623,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,50.959561347961426,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_3,1500,360,640,230400,537.905837059021,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,42.39996004104614,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_4,1500,360,640,230400,514.2756662368774,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,42.93828821182251,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_5,1500,360,640,230400,444.860857963562,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,42.482123374938965,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_6,1500,360,640,230400,456.89137268066406,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,43.14004182815552,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_7,1500,360,640,230400,449.89038467407227,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,43.34429693222046,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_8,1500,720,1280,921600,1709.3236331939695,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,46.10124468803406,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame1500_9,1500,360,640,230400,617.8049640655518,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,40.207329511642456,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_0,2000,360,640,230400,889.6308012008667,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,56.05194926261902,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_1,2000,360,640,230400,841.1509265899658,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,56.33457899093628,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_10,2000,360,640,230400,713.6719493865967,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,57.05859732627869,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_11,2000,540,960,518400,2144.325114250183,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,60.46647119522095,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
frame2000_12,2000,720,1280,921600,1324.1342267990112,1st Xeon Gold - GTX1080,pytorch/ssd300_vgg16,35641826,81,61.127918004989624,4.0,3.7,8.0,16.5,3.0,2560.0,1.733,8.0
